D://crw_data//df.apply\source20\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 31,
    ""df.apply(lambda row: 1 if row['month'] == 1 and row['day'] == 1 or row[\t    'month'] == 7 and row['day'] == 4 or row['month'] == 11 and row['day'] ==\t    11 or row['month'] == 12 and row['day'] == 25 or row['month'] == 1 and \t    row['day'] >= 15 and row['day'] <= 21 and row['weekday'] == 0 or row[\t    'month'] == 2 and row['day'] >= 15 and row['day'] <= 21 and row[\t    'weekday'] == 0 or row['month'] == 5 and row['day'] >= 25 and row['day'\t    ] <= 31 and row['weekday'] == 0 or row['month'] == 9 and row['day'] >= \t    1 and row['day'] <= 7 and row['weekday'] == 0 or row['month'] == 10 and\t    row['day'] >= 8 and row['day'] <= 14 and row['weekday'] == 0 or row[\t    'month'] == 11 and row['day'] >= 22 and row['day'] <= 28 and row[\t    'weekday'] == 3 else 0, axis=1)""
    ,
    "" df['month'] == 1 and df['day'] == 1 or df[\t    'month'] == 7 and df['day'] == 4 or df['month'] == 11 and df['day'] ==\t    11 or df['month'] == 12 and df['day'] == 25 or df['month'] == 1 and \t    df['day'] >= 15 and df['day'] <= 21 and df['weekday'] == 0 or df[\t    'month'] == 2 and df['day'] >= 15 and df['day'] <= 21 and df[\t    'weekday'] == 0 or df['month'] == 5 and df['day'] >= 25 and df['day'\t    ] <= 31 and df['weekday'] == 0 or df['month'] == 9 and df['day'] >= \t    1 and df['day'] <= 7 and df['weekday'] == 0 or df['month'] == 10 and\t    df['day'] >= 8 and df['day'] <= 14 and df['weekday'] == 0 or df[\t    'month'] == 11 and df['day'] >= 22 and df['day'] <= 28 and df[\t    'weekday'].apply(lambda row: 1 if row == 3 else 0)""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",ValueError
D://crw_data//df.apply\source20\code\pd.DataFrame.apply_where_replace1.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 32,
    ""df.apply(lambda row: 1 if row['month'] == 12 and row['day'] == 31 or row[\t    'month'] == 7 and row['day'] == 3 or row['month'] == 11 and row['day'] ==\t    10 or row['month'] == 12 and row['day'] == 24 or row['month'] == 1 and \t    row['day'] >= 14 and row['day'] <= 20 and row['weekday'] == 6 or row[\t    'month'] == 2 and row['day'] >= 14 and row['day'] <= 20 and row[\t    'weekday'] == 6 or row['month'] == 5 and row['day'] >= 24 and row['day'\t    ] <= 30 and row['weekday'] == 6 or (row['month'] == 9 and row['day'] >=\t    1 and row['day'] <= 6 or (row['month'] == 8 and row['day'] == 31) and \t    row['weekday'] == 6) or row['month'] == 10 and row['day'] >= 7 and row[\t    'day'] <= 13 and row['weekday'] == 6 or row['month'] == 11 and row[\t    'day'] >= 21 and row['day'] <= 27 and row['weekday'] == 2 else 0, axis=1)""
    ,
    "" df['month'] == 12 and df['day'] == 31 or df[\t    'month'] == 7 and df['day'] == 3 or df['month'] == 11 and df['day'] ==\t    10 or df['month'] == 12 and df['day'] == 24 or df['month'] == 1 and \t    df['day'] >= 14 and df['day'] <= 20 and df['weekday'] == 6 or df[\t    'month'] == 2 and df['day'] >= 14 and df['day'] <= 20 and df[\t    'weekday'] == 6 or df['month'] == 5 and df['day'] >= 24 and df['day'\t    ] <= 30 and df['weekday'] == 6 or (df['month'] == 9 and df['day'] >=\t    1 and df['day'] <= 6 or (df['month'] == 8 and df['day'] == 31) and \t    df['weekday'] == 6) or df['month'] == 10 and df['day'] >= 7 and df[\t    'day'] <= 13 and df['weekday'] == 6 or df['month'] == 11 and df[\t    'day'] >= 21 and df['day'] <= 27 and df['weekday'].apply(lambda row: 1 if row == 2 else 0)""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",ValueError
D://crw_data//df.apply\source25\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 28,
    ""df.apply(lambda row: row[field] if row[field] in filtered else float('NaN'),\t    axis=1)""
    ,
    "" df[field].apply(lambda row:row if row in filtered else float('NaN'))"",
    t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source58\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 16,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source60\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 33,
    ""df.apply(lambda row: row[field] if row[field] in filtered else float('NaN'),\t    axis=1)""
    ,
    "" df[field].apply(lambda row:row if row in filtered else float('NaN'))"",
    t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source69\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 41,
    ""df.apply(lambda row: 1 if row['month'] == 1 and row['day'] == 1 or row[\t    'month'] == 7 and row['day'] == 4 or row['month'] == 11 and row['day'] ==\t    11 or row['month'] == 12 and row['day'] == 25 or row['month'] == 1 and \t    row['day'] >= 15 and row['day'] <= 21 and row['weekday'] == 0 or row[\t    'month'] == 2 and row['day'] >= 15 and row['day'] <= 21 and row[\t    'weekday'] == 0 or row['month'] == 5 and row['day'] >= 25 and row['day'\t    ] <= 31 and row['weekday'] == 0 or row['month'] == 9 and row['day'] >= \t    1 and row['day'] <= 7 and row['weekday'] == 0 or row['month'] == 10 and\t    row['day'] >= 8 and row['day'] <= 14 and row['weekday'] == 0 or row[\t    'month'] == 11 and row['day'] >= 22 and row['day'] <= 28 and row[\t    'weekday'] == 3 else 0, axis=1)""
    ,
    "" df['month'] == 1 and df['day'] == 1 or df[\t    'month'] == 7 and df['day'] == 4 or df['month'] == 11 and df['day'] ==\t    11 or df['month'] == 12 and df['day'] == 25 or df['month'] == 1 and \t    df['day'] >= 15 and df['day'] <= 21 and df['weekday'] == 0 or df[\t    'month'] == 2 and df['day'] >= 15 and df['day'] <= 21 and df[\t    'weekday'] == 0 or df['month'] == 5 and df['day'] >= 25 and df['day'\t    ] <= 31 and df['weekday'] == 0 or df['month'] == 9 and df['day'] >= \t    1 and df['day'] <= 7 and df['weekday'] == 0 or df['month'] == 10 and\t    df['day'] >= 8 and df['day'] <= 14 and df['weekday'] == 0 or df[\t    'month'] == 11 and df['day'] >= 22 and df['day'] <= 28 and df[\t    'weekday'].apply(lambda row: 1 if row == 3 else 0)""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",ValueError
D://crw_data//df.apply\source69\code\pd.DataFrame.apply_where_replace1.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 42,
    ""df.apply(lambda row: 1 if row['month'] == 12 and row['day'] == 31 or row[\t    'month'] == 7 and row['day'] == 3 or row['month'] == 11 and row['day'] ==\t    10 or row['month'] == 12 and row['day'] == 24 or row['month'] == 1 and \t    row['day'] >= 14 and row['day'] <= 20 and row['weekday'] == 6 or row[\t    'month'] == 2 and row['day'] >= 14 and row['day'] <= 20 and row[\t    'weekday'] == 6 or row['month'] == 5 and row['day'] >= 24 and row['day'\t    ] <= 30 and row['weekday'] == 6 or (row['month'] == 9 and row['day'] >=\t    1 and row['day'] <= 6 or (row['month'] == 8 and row['day'] == 31) and \t    row['weekday'] == 6) or row['month'] == 10 and row['day'] >= 7 and row[\t    'day'] <= 13 and row['weekday'] == 6 or row['month'] == 11 and row[\t    'day'] >= 21 and row['day'] <= 27 and row['weekday'] == 2 else 0, axis=1)""
    ,
    "" df['month'] == 12 and df['day'] == 31 or df[\t    'month'] == 7 and df['day'] == 3 or df['month'] == 11 and df['day'] ==\t    10 or df['month'] == 12 and df['day'] == 24 or df['month'] == 1 and \t    df['day'] >= 14 and df['day'] <= 20 and df['weekday'] == 6 or df[\t    'month'] == 2 and df['day'] >= 14 and df['day'] <= 20 and df[\t    'weekday'] == 6 or df['month'] == 5 and df['day'] >= 24 and df['day'\t    ] <= 30 and df['weekday'] == 6 or (df['month'] == 9 and df['day'] >=\t    1 and df['day'] <= 6 or (df['month'] == 8 and df['day'] == 31) and \t    df['weekday'] == 6) or df['month'] == 10 and df['day'] >= 7 and df[\t    'day'] <= 13 and df['weekday'] == 6 or df['month'] == 11 and df[\t    'day'] >= 21 and df['day'] <= 27 and df['weekday'].apply(lambda row: 1 if row == 2 else 0)""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",ValueError
D://crw_data//df.apply\source71\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source78\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source80\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 33,
    ""df.apply(lambda row: row[field] if row[field] in filtered else float('NaN'),\t    axis=1)""
    ,
    "" df[field].apply(lambda row:row if row in filtered else float('NaN'))"",
    t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source90\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//np.hstack\source16\code\pd.DataFrame.apply_where_replace0.py,TypeError: cannot convert the series to <class \'int\'>,"writer.writerow([url, 215,
    ""sub.apply(lambda r: leaks[int(r['ID'])] if int(r['ID']) in leaks else r['y'\t    ], axis=1)""
    ,
    ""np.where( int(sub['ID']) in leaks , leaks[int(sub['ID'])] ,sub['y'\t    ])""
    , t1, t2, 'pd.DataFrame.apply', 'np.where'])
",TypeError
D://crw_data//pd.concat\source1065\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 411,
    ""combined.apply(lambda r: fillAges(r) if np.isnan(r['Age']) else r['Age'],\t    axis=1)""
    ,
    ""np.where( np.isnan(combined['Age']) , fillAges(combined) ,combined['Age'])""
    , t1, t2, 'pd.DataFrame.apply', 'np.where'])
",ValueError
D://crw_data//pd.concat\source1068\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 411,
    ""combined.apply(lambda r: fillAges(r) if np.isnan(r['Age']) else r['Age'],\t    axis=1)""
    ,
    ""np.where( np.isnan(combined['Age']) , fillAges(combined) ,combined['Age'])""
    , t1, t2, 'pd.DataFrame.apply', 'np.where'])
",ValueError
D://crw_data//pd.concat\source1118\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 167,
    ""combined.apply(lambda r: fillAges(r) if np.isnan(r['Age']) else r['Age'],\t    axis=1)""
    ,
    ""np.where( np.isnan(combined['Age']) , fillAges(combined) ,combined['Age'])""
    , t1, t2, 'pd.DataFrame.apply', 'np.where'])
",ValueError
D://crw_data//pd.crosstab\source40\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 17,
    ""data.apply(lambda row: row['action_type'] if total_actions[row[\t    'action_type']] >= threshold else row['combined_shot_type'], axis=1)""
    ,
    "" total_actions[data[\t    'action_type']].apply(lambda row: row['action_type'] if row >= threshold else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source107\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source108\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source109\code\pd.DataFrame.apply_where_replace0.py,"TypeError: \'Series\' objects are mutable, thus they cannot be hashed","writer.writerow([url, 19,
    ""df.apply(lambda row: row['action_type'] if actiontypes[row['action_type']] >\t    20 else row['combined_shot_type'], axis=1)""
    ,
    "" actiontypes[df['action_type']].apply(lambda row: row['action_type'] if row >\t    20 else row['combined_shot_type'])""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",TypeError
D://crw_data//df.apply\source20\code\pd.DataFrame.apply_where_replace0.py,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().","writer.writerow([url, 31,
    ""df.apply(lambda row: 1 if row['month'] == 1 and row['day'] == 1 or row[\t    'month'] == 7 and row['day'] == 4 or row['month'] == 11 and row['day'] ==\t    11 or row['month'] == 12 and row['day'] == 25 or row['month'] == 1 and \t    row['day'] >= 15 and row['day'] <= 21 and row['weekday'] == 0 or row[\t    'month'] == 2 and row['day'] >= 15 and row['day'] <= 21 and row[\t    'weekday'] == 0 or row['month'] == 5 and row['day'] >= 25 and row['day'\t    ] <= 31 and row['weekday'] == 0 or row['month'] == 9 and row['day'] >= \t    1 and row['day'] <= 7 and row['weekday'] == 0 or row['month'] == 10 and\t    row['day'] >= 8 and row['day'] <= 14 and row['weekday'] == 0 or row[\t    'month'] == 11 and row['day'] >= 22 and row['day'] <= 28 and row[\t    'weekday'] == 3 else 0, axis=1)""
    ,
    "" df['month'] == 1 and df['day'] == 1 or df[\t    'month'] == 7 and df['day'] == 4 or df['month'] == 11 and df['day'] ==\t    11 or df['month'] == 12 and df['day'] == 25 or df['month'] == 1 and \t    df['day'] >= 15 and df['day'] <= 21 and df['weekday'] == 0 or df[\t    'month'] == 2 and df['day'] >= 15 and df['day'] <= 21 and df[\t    'weekday'] == 0 or df['month'] == 5 and df['day'] >= 25 and df['day'\t    ] <= 31 and df['weekday'] == 0 or df['month'] == 9 and df['day'] >= \t    1 and df['day'] <= 7 and df['weekday'] == 0 or df['month'] == 10 and\t    df['day'] >= 8 and df['day'] <= 14 and df['weekday'] == 0 or df[\t    'month'] == 11 and df['day'] >= 22 and df['day'] <= 28 and df[\t    'weekday'].apply(lambda row: 1 if row == 3 else 0)""
    , t1, t2, 'pd.DataFrame.apply', 'pd.Series.apply'])
",ValueError
